[2021-02-15 04:28:32] main.ERROR: Error: Application is not installed yet.  [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Reports::report_salesroot_coupons was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Reports::report_shopcart_product was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Reports::report_shopcart_abandoned was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Reports::report_products was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Reports::report_products_bestsellers was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Reports::report_products_sold was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Reports::report_products_viewed was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Reports::report_products_lowstock was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Reports::report_customers was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Reports::report_customers_accounts was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Reports::report_customers_totals was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Reports::report_customers_orders was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Reports::report_statistics was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Reports::report_statistics_refresh was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Search::report_search_term was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Review::catalog_reviews_ratings_ratings was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Review::catalog_reviews_ratings_pending was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Review::catalog_reviews_ratings_reviews_all was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Review::report_review was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Review::report_review_customer was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Review::report_review_product was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_CheckoutAgreements::sales_checkoutagreement was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Braintree::settlement_report was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_UrlRewrite::urlrewrite was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Sitemap::catalog_sitemap was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Tax::sales_tax was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Tax::sales_tax_rules was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Tax::sales_tax_rates was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_TaxImportExport::system_convert_tax was processed [] []
[2021-02-16 09:13:13] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/admin/admin/widget_instance/edit/instance_id/2/code/new_products/key/0906051c8ab0d5e5c1b095783f88b60831abb8c1d017dc399b8127ecc05ebb59/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_2fe82501f04f6a7ede4ff04252e7e4905a1e9016"}} []
[2021-02-16 09:13:14] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/admin/admin/widget_instance/edit/instance_id/2/code/new_products/key/0906051c8ab0d5e5c1b095783f88b60831abb8c1d017dc399b8127ecc05ebb59/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_a1b6b7d64f671fd1f84fc4b74111616b2616e009"}} []
[2021-02-16 09:32:55] main.INFO: Broken reference: the 'tracking' element cannot be added as child to 'header', because the latter doesn't exist [] []
[2021-02-16 09:32:55] main.INFO: Broken reference: the 'global_notices' element cannot be added as child to 'global.notices', because the latter doesn't exist [] []
[2021-02-16 09:32:55] main.INFO: Broken reference: the 'logo' element cannot be added as child to 'header', because the latter doesn't exist [] []
[2021-02-16 09:32:55] main.INFO: Broken reference: the 'global.search' element cannot be added as child to 'header', because the latter doesn't exist [] []
[2021-02-16 09:32:55] main.INFO: Broken reference: the 'user' element cannot be added as child to 'header', because the latter doesn't exist [] []
[2021-02-16 09:32:55] main.INFO: Broken reference: the 'menu' element cannot be added as child to 'page.menu', because the latter doesn't exist [] []
[2021-02-16 09:32:55] main.INFO: Broken reference: the 'breadcrumbs' element cannot be added as child to 'page.breadcrumbs', because the latter doesn't exist [] []
[2021-02-16 09:32:55] main.INFO: Broken reference: the 'formkey' element cannot be added as child to 'page.formkey', because the latter doesn't exist [] []
[2021-02-16 09:32:55] main.INFO: Broken reference: the 'page.title' element cannot be added as child to 'main.top', because the latter doesn't exist [] []
[2021-02-16 09:32:55] main.INFO: Broken reference: the 'messages' element cannot be added as child to 'page.messages', because the latter doesn't exist [] []
[2021-02-16 09:32:55] main.INFO: Broken reference: the 'page.actions.toolbar' element cannot be added as child to 'page.main.actions', because the latter doesn't exist [] []
[2021-02-16 09:32:55] main.INFO: Broken reference: the 'legal' element cannot be added as child to 'footer', because the latter doesn't exist [] []
[2021-02-16 09:32:55] main.INFO: Broken reference: the 'notification_area' element cannot be added as child to 'notifications', because the latter doesn't exist [] []
[2021-02-16 09:32:55] main.INFO: Broken reference: the 'unread_system_messages' element cannot be added as child to 'notifications', because the latter doesn't exist [] []
[2021-02-16 09:32:55] main.INFO: Broken reference: the 'notification_window' element cannot be added as child to 'notifications', because the latter doesn't exist [] []
[2021-02-16 09:32:55] main.INFO: Broken reference: the 'notification.messages' element cannot be added as child to 'header', because the latter doesn't exist [] []
[2021-02-16 09:32:55] main.INFO: Broken reference: the 'header.inner.left' element cannot be added as child to 'header', because the latter doesn't exist [] []
[2021-02-16 09:32:55] main.INFO: Broken reference: the 'header.inner.right' element cannot be added as child to 'header', because the latter doesn't exist [] []
[2021-02-16 09:32:55] main.INFO: Broken reference: the 'logo' tries to reorder itself towards '', but their parents are different: 'header' and '' respectively. [] []
[2021-02-16 09:32:55] main.INFO: Broken reference: the 'global.search' tries to reorder itself towards 'logo', but their parents are different: 'header' and '' respectively. [] []
[2021-02-16 09:32:55] main.INFO: Broken reference: the 'user' tries to reorder itself towards '', but their parents are different: 'header' and '' respectively. [] []
[2021-02-16 09:32:55] main.INFO: Broken reference: the 'page.actions.toolbar' tries to reorder itself towards '', but their parents are different: 'page.main.actions' and '' respectively. [] []
[2021-02-16 09:32:55] main.INFO: Broken reference: the 'notification.messages' tries to reorder itself towards 'user', but their parents are different: 'header' and '' respectively. [] []
[2021-02-16 09:32:55] main.INFO: Broken reference: the 'header.inner.left' tries to reorder itself towards '', but their parents are different: 'header' and '' respectively. [] []
[2021-02-16 09:32:55] main.INFO: Broken reference: the 'header.inner.right' tries to reorder itself towards 'header.inner.left', but their parents are different: 'header' and '' respectively. [] []
[2021-02-16 09:32:57] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/admin/index/index/key/ed1d540133e9cda72ab121567c086c2b1718b919f622cec41bfaeb2ca24f9c7f/","invalidateInfo":{"tags":["BACKEND_MAINMENU"],"mode":"matchingAnyTag"}} []
[2021-02-16 09:32:57] main.DEBUG: Request validation failed for action "Magento\Backend\Controller\Adminhtml\Index\Index\Interceptor" {"exception":"[object] (Magento\\Framework\\App\\Request\\InvalidRequestException(code: 0): Invalid request received at /var/www/html/demom/app/code/Magento/Backend/App/Request/BackendValidator.php:176)"} []
[2021-02-16 09:32:58] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/admin/admin/dashboard/index/key/09e89a4335d4743fde74e3ed4091abf827b09fa33cd1821e658b3541cb7dfb10/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_5111bdfc99718462f930f1ea62b3f5f314b7b506"}} []
[2021-02-16 09:33:05] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/admin/admin/widget_instance/index/key/d5332b82313686c5826f2a7e08c5e72856e84752bf2ad316970ba5646fcca226/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_2fe82501f04f6a7ede4ff04252e7e4905a1e9016"}} []
[2021-02-16 10:13:03] main.INFO: Broken reference: the 'catalog.compare.sidebar' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 10:13:03] main.INFO: Broken reference: the 'sale.reorder.sidebar' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 10:13:03] main.INFO: Broken reference: the 'wishlist_sidebar' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 10:13:03] main.INFO: Broken reference: the 'paypal.partner.right.logo' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 10:13:03] main.INFO: Broken reference: the 'bml.right.logo' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 10:13:03] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_ad8f59232ea2eb596a3507675152f467be67fbff"}} []
[2021-02-16 10:13:03] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_f01ce9981177100985c087118c5d6a4efe71651b"}} []
[2021-02-16 10:13:03] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_a145814f3e5fc21799e16e13582d0d05360c4ba6"}} []
[2021-02-16 10:13:15] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["FPC"],"mode":"matchingTag"}} []
[2021-02-16 10:13:15] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["CONFIG"],"mode":"matchingTag"}} []
[2021-02-16 10:13:15] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["LAYOUT_GENERAL_CACHE_TAG"],"mode":"matchingTag"}} []
[2021-02-16 10:13:15] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["BLOCK_HTML"],"mode":"matchingTag"}} []
[2021-02-16 10:13:15] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["COLLECTION_DATA"],"mode":"matchingTag"}} []
[2021-02-16 10:13:15] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["REFLECTION"],"mode":"matchingTag"}} []
[2021-02-16 10:13:15] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["DB_DDL"],"mode":"matchingTag"}} []
[2021-02-16 10:13:15] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["COMPILED_CONFIG"],"mode":"matchingTag"}} []
[2021-02-16 10:13:15] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["EAV"],"mode":"matchingTag"}} []
[2021-02-16 10:13:15] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["CUSTOMER_NOTIFICATION"],"mode":"matchingTag"}} []
[2021-02-16 10:13:15] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["INTEGRATION"],"mode":"matchingTag"}} []
[2021-02-16 10:13:15] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["INTEGRATION_API_CONFIG"],"mode":"matchingTag"}} []
[2021-02-16 10:13:15] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["FPC"],"mode":"matchingTag"}} []
[2021-02-16 10:13:15] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["WEBSERVICE"],"mode":"matchingTag"}} []
[2021-02-16 10:13:15] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["TRANSLATE"],"mode":"matchingTag"}} []
[2021-02-16 10:13:22] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_SYSTEM_CONFIG"}} []
[2021-02-16 10:13:23] main.INFO: Broken reference: the 'catalog.compare.sidebar' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 10:13:23] main.INFO: Broken reference: the 'sale.reorder.sidebar' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 10:13:23] main.INFO: Broken reference: the 'wishlist_sidebar' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 10:13:23] main.INFO: Broken reference: the 'paypal.partner.right.logo' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 10:13:23] main.INFO: Broken reference: the 'bml.right.logo' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 10:13:23] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_ad8f59232ea2eb596a3507675152f467be67fbff"}} []
[2021-02-16 10:13:23] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_f01ce9981177100985c087118c5d6a4efe71651b"}} []
[2021-02-16 10:13:23] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_a145814f3e5fc21799e16e13582d0d05360c4ba6"}} []
[2021-02-16 10:13:27] main.INFO: Broken reference: the 'catalog.compare.sidebar' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 10:13:27] main.INFO: Broken reference: the 'sale.reorder.sidebar' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 10:13:27] main.INFO: Broken reference: the 'wishlist_sidebar' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 10:13:27] main.INFO: Broken reference: the 'paypal.partner.right.logo' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 10:13:27] main.INFO: Broken reference: the 'bml.right.logo' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 10:13:27] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_b0a989598306e0059c74be6e9f3584dbab34d1cf"}} []
[2021-02-16 10:13:27] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_036be5245e0b9d061ae938046af38bd438fdf956"}} []
[2021-02-16 10:13:27] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_0cfd9c262014591c85770b80b0f546770b3ddfb7"}} []
